SEGMENT	SAMPLE_POS	REF_POS
HA	251	251	
HA	252	252	
HA	253	253	
HA	254	254	
HA	255	255	
HA	256	256	
HA	257	257	
HA	258	258	
HA	259	259	
HA	260	260	
HA	261	261	
HA	262	262	
HA	263	263	
HA	264	264	
HA	265	265	
HA	266	266	
HA	267	267	
HA	268	268	
HA	269	269	
HA	270	270	
HA	271	271	
HA	272	272	
HA	273	273	
HA	274	274	
HA	275	275	
HA	276	276	
HA	277	277	
HA	278	278	
HA	279	279	
HA	280	280	
HA	281	281	
HA	282	282	
HA	283	283	
HA	284	284	
HA	285	285	
HA	286	286	
HA	287	287	
HA	288	288	
HA	289	289	
HA	290	290	
HA	291	291	
HA	292	292	
HA	293	293	
HA	294	294	
HA	295	295	
HA	296	296	
HA	297	297	
HA	298	298	
HA	299	299	
HA	300	300	
HA	301	301	
HA	302	302	
HA	303	303	
HA	304	304	
HA	305	305	
HA	306	306	
HA	307	307	
HA	308	308	
HA	309	309	
HA	310	310	
HA	311	311	
HA	312	312	
HA	313	313	
HA	314	314	
HA	315	315	
HA	316	316	
HA	317	317	
HA	318	318	
HA	319	319	
HA	320	320	
HA	321	321	
HA	322	322	
HA	323	323	
HA	324	324	
HA	325	325	
HA	326	326	
HA	327	327	
HA	328	328	
HA	329	329	
HA	330	330	
HA	331	331	
HA	332	332	
HA	333	333	
HA	334	334	
HA	335	335	
HA	336	336	
HA	337	337	
HA	338	338	
HA	339	339	
HA	340	340	
HA	341	341	
HA	342	342	
HA	343	343	
HA	344	344	
HA	345	345	
HA	346	346	
HA	347	347	
HA	348	348	
HA	349	349	
HA	350	350	
HA	351	351	
HA	352	352	
HA	353	353	
HA	354	354	
HA	355	355	
HA	356	356	
HA	357	357	
HA	358	358	
HA	359	359	
HA	360	360	
HA	361	361	
HA	362	362	
HA	363	363	
HA	364	364	
HA	365	365	
HA	366	366	
HA	367	367	
HA	368	368	
HA	369	369	
HA	370	370	
HA	371	371	
HA	372	372	
HA	373	373	
HA	374	374	
HA	375	375	
HA	376	376	
HA	377	377	
HA	378	378	
HA	379	379	
HA	380	380	
HA	381	381	
HA	382	382	
HA	383	383	
HA	384	384	
HA	385	385	
HA	386	386	
HA	387	387	
HA	388	388	
HA	389	389	
HA	390	390	
HA	391	391	
HA	392	392	
HA	393	393	
HA	394	394	
HA	395	395	
HA	396	396	
HA	397	397	
HA	398	398	
HA	399	399	
HA	400	400	
HA	401	401	
HA	402	402	
HA	403	403	
HA	404	404	
HA	405	405	
HA	406	406	
HA	407	407	
HA	408	408	
HA	409	409	
HA	410	410	
HA	411	411	
HA	412	412	
HA	413	413	
HA	414	414	
HA	415	415	
HA	416	416	
HA	417	417	
HA	418	418	
HA	419	419	
HA	420	420	
HA	421	421	
HA	422	422	
HA	423	423	
HA	424	424	
HA	425	425	
HA	426	426	
HA	427	427	
HA	428	428	
HA	429	429	
HA	430	430	
HA	431	431	
HA	432	432	
HA	433	433	
HA	434	434	
HA	435	435	
HA	436	436	
HA	437	437	
HA	438	438	
HA	439	439	
HA	440	440	
HA	441	441	
HA	442	442	
HA	443	443	
HA	444	444	
HA	445	445	
HA	446	446	
HA	447	447	
HA	448	448	
HA	449	449	
HA	450	450	
HA	451	451	
HA	452	452	
HA	453	453	
HA	454	454	
HA	455	455	
HA	456	456	
HA	457	457	
HA	458	458	
HA	459	459	
HA	460	460	
HA	461	461	
HA	462	462	
HA	463	463	
HA	464	464	
HA	465	465	
HA	466	466	
HA	467	467	
HA	468	468	
HA	469	469	
HA	470	470	
HA	471	471	
HA	472	472	
HA	473	473	
HA	474	474	
HA	475	475	
HA	476	476	
HA	477	477	
HA	478	478	
HA	479	479	
HA	480	480	
HA	481	481	
HA	482	482	
HA	483	483	
HA	484	484	
HA	485	485	
HA	486	486	
HA	487	487	
HA	488	488	
HA	489	489	
HA	490	490	
HA	491	491	
HA	492	492	
HA	493	493	
HA	494	494	
HA	495	495	
HA	496	496	
HA	497	497	
HA	498	498	
HA	499	499	
HA	500	500	
HA	501	501	
HA	502	502	
HA	503	503	
HA	504	504	
HA	505	505	
HA	506	506	
HA	507	507	
HA	508	508	
HA	509	509	
HA	510	510	
HA	511	511	
HA	512	512	
HA	513	513	
HA	514	514	
HA	515	515	
HA	516	516	
HA	517	517	
HA	518	518	
HA	519	519	
HA	520	520	
HA	521	521	
HA	522	522	
HA	523	523	
HA	524	524	
HA	525	525	
HA	526	526	
HA	527	527	
HA	528	528	
HA	529	529	
HA	530	530	
HA	531	531	
HA	532	532	
HA	533	533	
HA	534	534	
HA	535	535	
HA	536	536	
HA	537	537	
HA	538	538	
HA	539	539	
HA	540	540	
HA	541	541	
HA	542	542	
HA	543	543	
HA	544	544	
HA	545	545	
HA	546	546	
HA	547	547	
HA	548	548	
HA	549	549	
HA	550	550	
HA	551	551	
HA	552	552	
HA	553	553	
HA	554	554	
HA	555	555	
HA	556	556	
HA	557	557	
HA	558	558	
HA	559	559	
HA	560	560	
HA	561	561	
HA	562	562	
HA	563	563	
HA	564	564	
HA	565	565	
HA	566	566	
HA	567	567	
HA	568	568	
HA	569	569	
HA	570	570	
HA	571	571	
HA	572	572	
HA	573	573	
HA	574	574	
HA	575	575	
HA	576	576	
HA	577	577	
HA	578	578	
HA	579	579	
HA	580	580	
HA	581	581	
HA	582	582	
HA	583	583	
HA	584	584	
HA	585	585	
HA	586	586	
HA	587	587	
HA	588	588	
HA	589	589	
HA	590	590	
HA	591	591	
HA	592	592	
HA	593	593	
HA	594	594	
HA	595	595	
HA	596	596	
HA	597	597	
HA	598	598	
HA	599	599	
HA	600	600	
HA	601	601	
HA	602	602	
HA	603	603	
HA	604	604	
HA	605	605	
HA	606	606	
HA	607	607	
HA	608	608	
HA	609	609	
HA	610	610	
HA	611	611	
HA	612	612	
HA	613	613	
HA	614	614	
HA	615	615	
HA	616	616	
HA	617	617	
HA	618	618	
HA	619	619	
HA	620	620	
HA	621	621	
HA	622	622	
HA	623	623	
HA	624	624	
HA	625	625	
HA	626	626	
HA	627	627	
HA	628	628	
HA	629	629	
HA	630	630	
HA	631	631	
HA	632	632	
HA	633	633	
HA	634	634	
HA	635	635	
HA	636	636	
HA	637	637	
HA	638	638	
HA	639	639	
HA	640	640	
HA	641	641	
HA	642	642	
HA	643	643	
HA	644	644	
HA	645	645	
HA	646	646	
HA	647	647	
HA	648	648	
HA	649	649	
HA	650	650	
HA	651	651	
HA	652	652	
HA	653	653	
HA	654	654	
HA	655	655	
HA	656	656	
HA	657	657	
HA	658	658	
HA	659	659	
HA	660	660	
HA	661	661	
HA	662	662	
HA	663	663	
HA	664	664	
HA	665	665	
HA	666	666	
HA	667	667	
HA	668	668	
HA	669	669	
HA	670	670	
HA	671	671	
HA	672	672	
HA	673	673	
HA	674	674	
HA	675	675	
HA	676	676	
HA	677	677	
HA	678	678	
HA	679	679	
HA	680	680	
HA	681	681	
HA	682	682	
HA	683	683	
HA	684	684	
HA	685	685	
HA	686	686	
HA	687	687	
HA	688	688	
HA	689	689	
HA	690	690	
HA	691	691	
HA	692	692	
HA	693	693	
HA	694	694	
HA	695	695	
HA	696	696	
HA	697	697	
HA	698	698	
HA	699	699	
HA	700	700	
HA	701	701	
HA	702	702	
HA	703	703	
HA	704	704	
HA	705	705	
HA	706	706	
HA	707	707	
HA	708	708	
HA	709	709	
HA	710	710	
HA	711	711	
HA	712	712	
HA	713	713	
HA	714	714	
HA	715	715	
HA	716	716	
HA	717	717	
HA	718	718	
HA	719	719	
HA	720	720	
HA	721	721	
HA	722	722	
HA	723	723	
HA	724	724	
HA	725	725	
HA	726	726	
HA	727	727	
HA	728	728	
HA	729	729	
HA	730	730	
HA	731	731	
HA	732	732	
HA	733	733	
HA	734	734	
HA	735	735	
HA	736	736	
HA	737	737	
HA	738	738	
HA	739	739	
HA	740	740	
HA	741	741	
HA	742	742	
HA	743	743	
HA	744	744	
HA	745	745	
HA	746	746	
HA	747	747	
HA	748	748	
HA	749	749	
HA	750	750	
HA	751	751	
HA	752	752	
HA	753	753	
HA	754	754	
HA	755	755	
HA	756	756	
HA	757	757	
HA	758	758	
HA	759	759	
HA	760	760	
HA	761	761	
HA	762	762	
HA	763	763	
HA	764	764	
HA	765	765	
HA	766	766	
HA	767	767	
HA	768	768	
HA	769	769	
HA	770	770	
HA	771	771	
HA	772	772	
HA	773	773	
HA	774	774	
HA	775	775	
HA	776	776	
HA	777	777	
HA	778	778	
HA	779	779	
HA	780	780	
HA	781	781	
HA	782	782	
HA	783	783	
HA	784	784	
HA	785	785	
HA	786	786	
HA	787	787	
HA	788	788	
HA	789	789	
HA	790	790	
HA	791	791	
HA	792	792	
HA	793	793	
HA	794	794	
HA	795	795	
HA	796	796	
HA	797	797	
HA	798	798	
HA	799	799	
HA	800	800	
HA	801	801	
HA	802	802	
HA	803	803	
HA	804	804	
HA	805	805	
HA	806	806	
HA	807	807	
HA	808	808	
HA	809	809	
HA	810	810	
HA	811	811	
HA	812	812	
HA	813	813	
HA	814	814	
HA	815	815	
HA	816	816	
HA	817	817	
HA	818	818	
HA	819	819	
HA	820	820	
HA	821	821	
HA	822	822	
HA	823	823	
HA	824	824	
HA	825	825	
HA	826	826	
HA	827	827	
HA	828	828	
HA	829	829	
HA	830	830	
HA	831	831	
HA	832	832	
HA	833	833	
HA	834	834	
HA	835	835	
HA	836	836	
HA	837	837	
HA	838	838	
HA	839	839	
HA	840	840	
HA	841	841	
HA	842	842	
HA	843	843	
HA	844	844	
HA	845	845	
HA	846	846	
HA	847	847	
HA	848	848	
HA	849	849	
HA	850	850	
HA	851	851	
HA	852	852	
HA	853	853	
HA	854	854	
HA	855	855	
HA	856	856	
HA	857	857	
HA	858	858	
HA	859	859	
HA	860	860	
HA	861	861	
HA	862	862	
HA	863	863	
HA	864	864	
HA	865	865	
HA	866	866	
HA	867	867	
HA	868	868	
HA	869	869	
HA	870	870	
HA	871	871	
HA	872	872	
HA	873	873	
HA	874	874	
HA	875	875	
HA	876	876	
HA	877	877	
HA	878	878	
HA	879	879	
HA	880	880	
HA	881	881	
HA	882	882	
HA	883	883	
HA	884	884	
HA	885	885	
HA	886	886	
HA	887	887	
HA	888	888	
HA	889	889	
HA	890	890	
HA	891	891	
HA	892	892	
HA	893	893	
HA	894	894	
HA	895	895	
HA	896	896	
HA	897	897	
HA	898	898	
HA	899	899	
HA	900	900	
HA	901	901	
HA	902	902	
HA	903	903	
HA	904	904	
HA	905	905	
HA	906	906	
HA	907	907	
HA	908	908	
HA	909	909	
HA	910	910	
HA	911	911	
HA	912	912	
HA	913	913	
HA	914	914	
HA	915	915	
HA	916	916	
HA	917	917	
HA	918	918	
HA	919	919	
HA	920	920	
HA	921	921	
HA	922	922	
HA	923	923	
HA	924	924	
HA	925	925	
HA	926	926	
HA	927	927	
HA	928	928	
HA	929	929	
HA	930	930	
HA	931	931	
HA	932	932	
HA	933	933	
HA	934	934	
HA	935	935	
HA	936	936	
HA	937	937	
HA	938	938	
HA	939	939	
HA	940	940	
HA	941	941	
HA	942	942	
HA	943	943	
HA	944	944	
HA	945	945	
HA	946	946	
HA	947	947	
HA	948	948	
HA	949	949	
HA	950	950	
HA	951	951	
HA	952	952	
HA	953	953	
HA	954	954	
HA	955	955	
HA	956	956	
HA	957	957	
HA	958	958	
HA	959	959	
HA	960	960	
HA	961	961	
HA	962	962	
HA	963	963	
HA	964	964	
HA	965	965	
HA	966	966	
HA	967	967	
HA	968	968	
HA	969	969	
HA	970	970	
HA	971	971	
HA	972	972	
HA	973	973	
HA	974	974	
HA	975	975	
HA	976	976	
HA	977	977	
HA	978	978	
HA	979	979	
HA	980	980	
HA	981	981	
HA	982	982	
HA	983	983	
HA	984	984	
HA	985	985	
HA	986	986	
HA	987	987	
HA	988	988	
HA	989	989	
HA	990	990	
HA	991	991	
HA	992	992	
HA	993	993	
HA	994	994	
HA	995	995	
HA	996	996	
HA	997	997	
HA	998	998	
HA	999	999	
HA	1000	1000	
HA	1001	1001	
HA	1002	1002	
HA	1003	1003	
HA	1004	1004	
HA	1005	1005	
HA	1006	1006	
HA	1007	1007	
HA	1008	1008	
HA	1009	1009	
HA	1010	1010	
HA	1011	1011	
HA	1012	1012	
HA	1013	1013	
HA	1014	1014	
HA	1015	1015	
HA	1016	1016	
HA	1017	1017	
HA	1018	1018	
HA	1019	1019	
HA	1020	1020	
HA	1021	1021	
HA	1022	1022	
HA	1023	1023	
HA	1024	1024	
HA	1025	1025	
HA	1026	1026	
HA	1027	1027	
HA	1028	1028	
HA	1029	1029	
HA	1030	1030	
HA	1031	1031	
HA	1032	1032	
HA	1033	1033	
HA	1034	1034	
HA	1035	1035	
HA	1036	1036	
HA	1037	1037	
HA	1038	1038	
HA	1039	1039	
HA	1040	1040	
HA	1041	1041	
HA	1042	1042	
HA	1043	1043	
HA	1044	1044	
HA	1045	1045	
HA	1046	1046	
HA	1047	1047	
HA	1048	1048	
HA	1049	1049	
HA	1050	1050	
HA	1051	1051	
HA	1052	1052	
HA	1053	1053	
HA	1054	1054	
HA	1055	1055	
HA	1056	1056	
HA	1057	1057	
HA	1058	1058	
HA	1059	1059	
HA	1060	1060	
HA	1061	1061	
HA	1062	1062	
HA	1063	1063	
HA	1064	1064	
HA	1065	1065	
HA	1066	1066	
HA	1067	1067	
HA	1068	1068	
HA	1069	1069	
HA	1070	1070	
HA	1071	1071	
HA	1072	1072	
HA	1073	1073	
HA	1074	1074	
HA	1075	1075	
HA	1076	1076	
HA	1077	1077	
HA	1078	1078	
HA	1079	1079	
HA	1080	1080	
HA	1081	1081	
HA	1082	1082	
HA	1083	1083	
HA	1084	1084	
HA	1085	1085	
HA	1086	1086	
HA	1087	1087	
HA	1088	1088	
HA	1089	1089	
HA	1090	1090	
HA	1091	1091	
HA	1092	1092	
HA	1093	1093	
HA	1094	1094	
HA	1095	1095	
HA	1096	1096	
HA	1097	1097	
HA	1098	1098	
HA	1099	1099	
HA	1100	1100	
HA	1101	1101	
HA	1102	1102	
HA	1103	1103	
HA	1104	1104	
HA	1105	1105	
HA	1106	1106	
HA	1107	1107	
HA	1108	1108	
HA	1109	1109	
HA	1110	1110	
HA	1111	1111	
HA	1112	1112	
HA	1113	1113	
HA	1114	1114	
HA	1115	1115	
HA	1116	1116	
HA	1117	1117	
HA	1118	1118	
HA	1119	1119	
HA	1120	1120	
HA	1121	1121	
HA	1122	1122	
HA	1123	1123	
HA	1124	1124	
HA	1125	1125	
HA	1126	1126	
HA	1127	1127	
HA	1128	1128	
HA	1129	1129	
HA	1130	1130	
HA	1131	1131	
HA	1132	1132	
HA	1133	1133	
HA	1134	1134	
HA	1135	1135	
HA	1136	1136	
HA	1137	1137	
HA	1138	1138	
HA	1139	1139	
HA	1140	1140	
HA	1141	1141	
HA	1142	1142	
HA	1143	1143	
HA	1144	1144	
HA	1145	1145	
HA	1146	1146	
HA	1147	1147	
HA	1148	1148	
HA	1149	1149	
HA	1150	1150	
HA	1151	1151	
HA	1152	1152	
HA	1153	1153	
HA	1154	1154	
HA	1155	1155	
HA	1156	1156	
HA	1157	1157	
HA	1158	1158	
HA	1159	1159	
HA	1160	1160	
HA	1161	1161	
HA	1162	1162	
HA	1163	1163	
HA	1164	1164	
HA	1165	1165	
HA	1166	1166	
HA	1167	1167	
HA	1168	1168	
HA	1169	1169	
HA	1170	1170	
HA	1171	1171	
HA	1172	1172	
HA	1173	1173	
HA	1174	1174	
HA	1175	1175	
HA	1176	1176	
HA	1177	1177	
HA	1178	1178	
HA	1179	1179	
HA	1180	1180	
HA	1181	1181	
HA	1182	1182	
HA	1183	1183	
HA	1184	1184	
HA	1185	1185	
HA	1186	1186	
HA	1187	1187	
HA	1188	1188	
HA	1189	1189	
HA	1190	1190	
HA	1191	1191	
HA	1192	1192	
HA	1193	1193	
HA	1194	1194	
HA	1195	1195	
HA	1196	1196	
HA	1197	1197	
HA	1198	1198	
HA	1199	1199	
HA	1200	1200	
HA	1201	1201	
HA	1202	1202	
HA	1203	1203	
HA	1204	1204	
HA	1205	1205	
HA	1206	1206	
HA	1207	1207	
HA	1208	1208	
HA	1209	1209	
HA	1210	1210	
HA	1211	1211	
HA	1212	1212	
HA	1213	1213	
HA	1214	1214	
HA	1215	1215	
HA	1216	1216	
HA	1217	1217	
HA	1218	1218	
HA	1219	1219	
HA	1220	1220	
HA	1221	1221	
HA	1222	1222	
HA	1223	1223	
HA	1224	1224	
HA	1225	1225	
HA	1226	1226	
HA	1227	1227	
HA	1228	1228	
HA	1229	1229	
HA	1230	1230	
HA	1231	1231	
HA	1232	1232	
HA	1233	1233	
HA	1234	1234	
HA	1235	1235	
HA	1236	1236	
HA	1237	1237	
HA	1238	1238	
HA	1239	1239	
HA	1240	1240	
HA	1241	1241	
HA	1242	1242	
HA	1243	1243	
HA	1244	1244	
HA	1245	1245	
HA	1246	1246	
HA	1247	1247	
HA	1248	1248	
HA	1249	1249	
HA	1250	1250	
HA	1251	1251	
HA	1252	1252	
HA	1253	1253	
HA	1254	1254	
HA	1255	1255	
HA	1256	1256	
HA	1257	1257	
HA	1258	1258	
HA	1259	1259	
HA	1260	1260	
HA	1261	1261	
HA	1262	1262	
HA	1263	1263	
HA	1264	1264	
HA	1265	1265	
HA	1266	1266	
HA	1267	1267	
HA	1268	1268	
HA	1269	1269	
HA	1270	1270	
HA	1271	1271	
HA	1272	1272	
HA	1273	1273	
HA	1274	1274	
HA	1275	1275	
HA	1276	1276	
HA	1277	1277	
HA	1278	1278	
HA	1279	1279	
HA	1280	1280	
HA	1281	1281	
HA	1282	1282	
HA	1283	1283	
HA	1284	1284	
HA	1285	1285	
HA	1286	1286	
HA	1287	1287	
HA	1288	1288	
HA	1289	1289	
HA	1290	1290	
HA	1291	1291	
HA	1292	1292	
HA	1293	1293	
HA	1294	1294	
HA	1295	1295	
HA	1296	1296	
HA	1297	1297	
HA	1298	1298	
HA	1299	1299	
HA	1300	1300	
HA	1301	1301	
HA	1302	1302	
HA	1303	1303	
HA	1304	1304	
HA	1305	1305	
HA	1306	1306	
HA	1307	1307	
HA	1308	1308	
HA	1309	1309	
HA	1310	1310	
HA	1311	1311	
HA	1312	1312	
HA	1313	1313	
HA	1314	1314	
HA	1315	1315	
HA	1316	1316	
HA	1317	1317	
HA	1318	1318	
HA	1319	1319	
HA	1320	1320	
HA	1321	1321	
HA	1322	1322	
HA	1323	1323	
HA	1324	1324	
HA	1325	1325	
HA	1326	1326	
HA	1327	1327	
HA	1328	1328	
HA	1329	1329	
HA	1330	1330	
HA	1331	1331	
HA	1332	1332	
HA	1333	1333	
HA	1334	1334	
HA	1335	1335	
HA	1336	1336	
HA	1337	1337	
HA	1338	1338	
HA	1339	1339	
HA	1340	1340	
HA	1341	1341	
HA	1342	1342	
HA	1343	1343	
HA	1344	1344	
HA	1345	1345	
HA	1346	1346	
HA	1347	1347	
HA	1348	1348	
HA	1349	1349	
HA	1350	1350	
HA	1351	1351	
HA	1352	1352	
HA	1353	1353	
HA	1354	1354	
HA	1355	1355	
HA	1356	1356	
HA	1357	1357	
HA	1358	1358	
HA	1359	1359	
HA	1360	1360	
HA	1361	1361	
HA	1362	1362	
HA	1363	1363	
HA	1364	1364	
HA	1365	1365	
HA	1366	1366	
HA	1367	1367	
HA	1368	1368	
HA	1369	1369	
HA	1370	1370	
HA	1371	1371	
HA	1372	1372	
HA	1373	1373	
HA	1374	1374	
HA	1375	1375	
HA	1376	1376	
HA	1377	1377	
HA	1378	1378	
HA	1379	1379	
HA	1380	1380	
HA	1381	1381	
HA	1382	1382	
HA	1383	1383	
HA	1384	1384	
HA	1385	1385	
HA	1386	1386	
HA	1387	1387	
HA	1388	1388	
HA	1389	1389	
HA	1390	1390	
HA	1391	1391	
HA	1392	1392	
HA	1393	1393	
HA	1394	1394	
HA	1395	1395	
HA	1396	1396	
HA	1397	1397	
HA	1398	1398	
HA	1399	1399	
HA	1400	1400	
HA	1401	1401	
HA	1402	1402	
HA	1403	1403	
HA	1404	1404	
HA	1405	1405	
HA	1406	1406	
HA	1407	1407	
HA	1408	1408	
HA	1409	1409	
HA	1410	1410	
HA	1411	1411	
HA	1412	1412	
HA	1413	1413	
HA	1414	1414	
HA	1415	1415	
HA	1416	1416	
HA	1417	1417	
HA	1418	1418	
HA	1419	1419	
HA	1420	1420	
HA	1421	1421	
HA	1422	1422	
HA	1423	1423	
HA	1424	1424	
HA	1425	1425	
HA	1426	1426	
HA	1427	1427	
HA	1428	1428	
HA	1429	1429	
HA	1430	1430	
HA	1431	1431	
HA	1432	1432	
HA	1433	1433	
HA	1434	1434	
HA	1435	1435	
HA	1436	1436	
HA	1437	1437	
HA	1438	1438	
HA	1439	1439	
HA	1440	1440	
HA	1441	1441	
HA	1442	1442	
HA	1443	1443	
HA	1444	1444	
HA	1445	1445	
HA	1446	1446	
HA	1447	1447	
HA	1448	1448	
HA	1449	1449	
HA	1450	1450	
HA	1451	1451	
HA	1452	1452	
HA	1453	1453	
HA	1454	1454	
HA	1455	1455	
HA	1456	1456	
HA	1457	1457	
HA	1458	1458	
HA	1459	1459	
HA	1460	1460	
HA	1461	1461	
HA	1462	1462	
HA	1463	1463	
HA	1464	1464	
HA	1465	1465	
HA	1466	1466	
HA	1467	1467	
HA	1468	1468	
HA	1469	1469	
HA	1470	1470	
HA	1471	1471	
HA	1472	1472	
HA	1473	1473	
HA	1474	1474	
HA	1475	1475	
HA	1476	1476	
HA	1477	1477	
HA	1478	1478	
HA	1479	1479	
HA	1480	1480	
HA	1481	1481	
HA	1482	1482	
HA	1483	1483	
HA	1484	1484	
HA	1485	1485	
HA	1486	1486	
HA	1487	1487	
HA	1488	1488	
HA	1489	1489	
HA	1490	1490	
HA	1491	1491	
HA	1492	1492	
HA	1493	1493	
HA	1494	1494	
HA	1495	1495	
HA	1496	1496	
HA	1497	1497	
HA	1498	1498	
HA	1499	1499	
HA	1500	1500	
HA	1501	1501	
HA	1502	1502	
HA	1503	1503	
HA	1504	1504	
HA	1505	1505	
HA	1506	1506	
HA	1507	1507	
HA	1508	1508	
HA	1509	1509	
HA	1510	1510	
HA	1511	1511	
HA	1512	1512	
HA	1513	1513	
HA	1514	1514	
HA	1515	1515	
HA	1516	1516	
HA	1517	1517	
HA	1518	1518	
HA	1519	1519	
HA	1520	1520	
HA	1521	1521	
HA	1522	1522	
HA	1523	1523	
HA	1524	1524	
HA	1525	1525	
HA	1526	1526	
HA	1527	1527	
HA	1528	1528	
HA	1529	1529	
HA	1530	1530	
HA	1531	1531	
HA	1532	1532	
HA	1533	1533	
HA	1534	1534	
HA	1535	1535	
HA	1536	1536	
HA	1537	1537	
HA	1538	1538	
HA	1539	1539	
HA	1540	1540	
HA	1541	1541	
HA	1542	1542	
HA	1543	1543	
HA	1544	1544	
HA	1545	1545	
HA	1546	1546	
HA	1547	1547	
HA	1548	1548	
HA	1549	1549	
HA	1550	1550	
HA	1551	1551	
HA	1552	1552	
HA	1553	1553	
HA	1554	1554	
HA	1555	1555	
HA	1556	1556	
HA	1557	1557	
HA	1558	1558	
HA	1559	1559	
HA	1560	1560	
HA	1561	1561	
HA	1562	1562	
HA	1563	1563	
HA	1564	1564	
HA	1565	1565	
HA	1566	1566	
HA	1567	1567	
HA	1568	1568	
HA	1569	1569	
HA	1570	1570	
HA	1571	1571	
HA	1572	1572	
HA	1573	1573	
HA	1574	1574	
HA	1575	1575	
HA	1576	1576	
HA	1577	1577	
HA	1578	1578	
HA	1579	1579	
HA	1580	1580	
HA	1581	1581	
HA	1582	1582	
HA	1583	1583	
HA	1584	1584	
HA	1585	1585	
HA	1586	1586	
HA	1587	1587	
HA	1588	1588	
HA	1589	1589	
HA	1590	1590	
HA	1591	1591	
HA	1592	1592	
HA	1593	1593	
HA	1594	1594	
HA	1595	1595	
HA	1596	1596	
HA	1597	1597	
HA	1598	1598	
HA	1599	1599	
HA	1600	1600	
HA	1601	1601	
HA	1602	1602	
HA	1603	1603	
HA	1604	1604	
HA	1605	1605	
HA	1606	1606	
HA	1607	1607	
HA	1608	1608	
HA	1609	1609	
HA	1610	1610	
HA	1611	1611	
HA	1612	1612	
HA	1613	1613	
HA	1614	1614	
HA	1615	1615	
HA	1616	1616	
HA	1617	1617	
HA	1618	1618	
HA	1619	1619	
HA	1620	1620	
HA	1621	1621	
HA	1622	1622	
HA	1623	1623	
HA	1624	1624	
HA	1625	1625	
HA	1626	1626	
HA	1627	1627	
HA	1628	1628	
HA	1629	1629	
HA	1630	1630	
HA	1631	1631	
HA	1632	1632	
HA	1633	1633	
HA	1634	1634	
HA	1635	1635	
HA	1636	1636	
HA	1637	1637	
HA	1638	1638	
HA	1639	1639	
HA	1640	1640	
HA	1641	1641	
HA	1642	1642	
HA	1643	1643	
HA	1644	1644	
HA	1645	1645	
HA	1646	1646	
HA	1647	1647	
HA	1648	1648	
HA	1649	1649	
HA	1650	1650	
HA	1651	1651	
HA	1652	1652	
HA	1653	1653	
HA	1654	1654	
HA	1655	1655	
HA	1656	1656	
HA	1657	1657	
HA	1658	1658	
HA	1659	1659	
HA	1660	1660	
HA	1661	1661	
HA	1662	1662	
HA	1663	1663	
HA	1664	1664	
HA	1665	1665	
HA	1666	1666	
HA	1667	1667	
HA	1668	1668	
HA	1669	1669	
HA	1670	1670	
HA	1671	1671	
HA	1672	1672	
HA	1673	1673	
HA	1674	1674	
HA	1675	1675	
HA	1676	1676	
HA	1677	1677	
HA	1678	1678	
HA	1679	1679	
HA	1680	1680	
HA	1681	1681	
HA	1682	1682	
HA	1683	1683	
HA	1684	1684	
HA	1685	1685	
HA	1686	1686	
HA	1687	1687	
HA	1688	1688	
HA	1689	1689	
HA	1690	1690	
HA	1691	1691	
HA	1692	1692	
HA	1693	1693	
HA	1694	1694	
HA	1695	1695	
HA	1696	1696	
HA	1697	1697	
HA	1698	1698	
HA	1699	1699	
HA	1700	1700	
HA	1701	1701	
HA	1702	1702	
HA	1703	1703	
HA	1704	1704	
HA	1705	1705	
HA	1706	1706	
HA	1707	1707	
HA	1708	1708	
HA	1709	1709	
HA	1710	1710	
HA	1711	1711	
HA	1712	1712	
HA	1713	1713	
HA	1714	1714	
HA	1715	1715	
HA	1716	1716	
HA	1717	1717	
HA	1718	1718	
HA	1719	1719	
HA	1720	1720	
HA	1721	1721	
HA	1722	1722	
HA	1723	1723	
HA	1724	1724	
HA	1725	1725	
HA	1726	1726	
HA	1727	1727	
HA	1728	1728	
HA	1729	1729	
HA	1730	1730	
HA	1731	1731	
HA	1732	1732	
HA	1733	1733	
HA	1734	1734	
HA	1735	1735	
HA	1736	1736	
HA	1737	1737	
HA	1738	1738	
HA	1739	1739	
HA	1740	1740	
HA	1741	1741	
HA	1742	1742	
HA	1743	1743	
HA	1744	1744	
HA	1745	1745	
HA	1746	1746	
HA	1747	1747	
HA	1748	1748	
HA	1749	1749	
HA	1750	1750	
HA	1751	1751	
HA	1752	1752	
HA	1753	1753	
HA	1754	1754	
HA	1755	1755	
HA	1756	1756	
HA	1757	1757	
HA	1758	1758	
HA	1759	1759	
HA	1760	1760	
HA	1761	1761	
HA	1762	1762	
HA	1763	1763	
HA	1764	1764	
HA	1765	1765	
HA	1766	1766	
HA	1767	1767	
HA	1768	1768	
HA	1769	1769	
HA	1770	1770	
HA	1771	1771	
HA	1772	1772	
HA	1773	1773	
HA	1774	1774	
HA	1775	1775	
NP	1	1	
NP	2	2	
NP	3	3	
NP	4	4	
NP	5	5	
NP	6	6	
NP	7	7	
NP	8	8	
NP	9	9	
NP	10	10	
NP	11	11	
NP	12	12	
NP	13	13	
NP	14	14	
NP	15	15	
NP	16	16	
NP	17	17	
NP	18	18	
NP	19	19	
NP	20	20	
NP	21	21	
NP	22	22	
NP	23	23	
NP	24	24	
NP	25	25	
NP	26	26	
NP	27	27	
NP	28	28	
